"DATE.DE.CLASSEMENT","DATE.DE.PUBLICATION.DE.L.ETABLISSEMENT","TYPOLOGIE.ÉTABLISSEMENT","CLASSEMENT","CATÉGORIE","MENTION","NOM.COMMERCIAL","ADRESSE","CODE.POSTAL","COMMUNE","TÉLÉPHONE","COURRIEL","SITE.INTERNET","TYPE.DE.SÉJOUR","CAPACITÉ.D.ACCUEIL..PERSONNES.","NOMBRE.DE.CHAMBRES","NOMBRE.D.EMPLACEMENTS","NOMBRE.D.UNITES.D.HABITATION","NOMBRE.DE.LOGEMENTS","X","NOT_LUXE","FLAG_ENSEIGNE","NOM_ENSEIGNE"
"20/07/2012","20/07/2012","HÔTEL","3 étoiles","-","-","LES BALCONS VILLAGE","belle plagne",73210,"LA PLAGNE","0384861551","reservation@les-balcons.com","http://www.les-balcons.com","-","93",41,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL LES MARMOTTONS","La charmette",73260,"LES AVANCHERS-VALMOREL","0479098180","hotel@hotel-les-marmottons.com","http://www.hotel-les-marmottons.com","-","20",9,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL LA DARENTASIA","rue des thermes",73260,"LA LÉCHÈRE","0479225055","info@hotel-darentasia.com","http://www.hotel-darentasia.com","-","50",32,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","CECIL HÔTEL","20 AVENUE VICTORIA",73100,"AIX-LES-BAINS","0479350412","infos@cecilhotel.fr","www.cecilhotel.fr","-","39",18,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DE LA POSTE","49 RUE DU CENTRE",74140,"DOUVAINE","0450940119","hotel-dela-poste@hotmail.fr","http://hotel.douvaine.free.fr","-","37",17,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL LE PALAIS DES FLEURS","17 Rue Isaline",73100,"AIX-LES-BAINS","0479883508","tapia_miguel@orange.fr","http://www.hotelpalaisdesfleurs.com","-","99",41,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL THE LIBERTY'S ","81 rue d'Anse",69400,"VILLEFRANCHE-SUR-SAÔNE","0474683613","didier.escalier@club-internet.fr","http://www.hotelthelibertys.com","-","25",12,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","3 étoiles","-","-","CHEZ LA ROSE","ancienne place du marché",69840,"JULIÉNAS","0474044120","info@chez-la-rose.fr","http://www.chez-la-rose.fr","-","32",10,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","4 étoiles","-","-","HILTON PARIS LA DÉFENSE","2 place de la Défense - CNIT ",92053,"PARIS","0146921010","aurelie.richou@hilton.com","http://www.hilton.com","-","1500",153,,,,"",FALSE,TRUE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL AUBERGE PROVENÇAL","route du col de castillon",6380,"SOSPEL","0493040031","aubergeprovencale2@wanadoo.fr","www.hotel-auberge-provencale-sospel.cote.azur.fr/","-","35",12,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL LE MOULIN DE BARETTE","le moulin de barette",43700,"BLAVOZY","0471030088","hotel@lemoulindebarette.com","http://www.lemoulindebarette.com/","-","48",22,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","AUBERGE AU BORD DU LAC","166 chemin du tour du lac",88400,"GÉRARDMER","0329634498","contact@auberge-lac.fr","http://www.auberge-lac.fr","-","30",12,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DE LA MARNE","78 rue de la charité",69002,"LYON","0478370746","hoteldelamarnelyon@wanadoo.fr","http://www.hoteldelamarne.fr/","-","47",22,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL VILLA SOREL","20 rue georges sorel",92100,"BOULOGNE-BILLANCOURT","0146049158","direction@villasorel.com","http://www.villasorel.com","-","35",20,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL LES CARRETTES","les islettes",73450,"VALMEINIER","0479592545","hotelcarrettes@wanadoo.fr","http://www.les-carrettes.com","-","165",43,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DU MOULIN ","3 rue Aristide Bruant",75018,"PARIS","0142643333","hotelmoulin@hotelmoulin.com","www.hotelmoulin.com","-","-",27,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","3 étoiles","-","-","BEST WESTERN BERCY RIVE GAUCHE","82-84 rue Regnault",75013,"PARIS","0145857070","direction@parishotelbercy.com","-","-","190",93,,,,"",TRUE,TRUE,
"20/07/2012","20/07/2012","HÔTEL","3 étoiles","-","-","INTER HOTEL PLUME","4 ESPACE BOCAPôLE, BOULEVARD DE THOUARS",79300,"BRESSUIRE","0549818283","contact@plume-hotel.fr","http://www.plume-hotel.fr","-","93",44,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","1 étoile","-","-","HÔTEL PREMIÈRE CLASSE","2 rue du devoir",63100,"CLERMONT-FERRAND","0473142023","clermontferrand@premiereclasse.fr","http://www.premiereclasse.fr/fr/default.aspx","-","177",70,,,,"",TRUE,TRUE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL LES RIVES D'ALLIER","Avenue Jean Moulin, Reilhac le Bourg",43300,"MAZEYRAT-D'ALLIER","0471770211","hotel.val-allier@wanadoo.fr","-","-","-",22,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL CENTRAL","2 rue Gudin",45200,"MONTARGIS","0238850307","hotel-montargis@wanadoo.fr","www.hotel-montargis.com","-","30",12,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","5 étoiles","-","-","VISTA PALACE HOTEL","1551 route de la Turbie",6190,"ROQUEBRUNE-CAP-MARTIN","0492104003","info@vistapalace.com","http://www.vistapalace.com","-","140",70,,,,"",FALSE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DU MOULIN VERT","74 rue du moulin vert",75014,"PARIS","0145436538","reservation@hotel-moulinvert.com","www.hotel-moulinvert.com","-","53",28,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","P'TIT DEJ-HOTEL","30 rue de la Tuilerie",37550,"SAINT-AVERTIN","0247285858","ptitdejtours@arcantel.fr","www.arcantel.fr","-","60",26,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","3 étoiles","-","-","INTER HOTEL AMBACIA","22 rue de la Tuilerie",37550,"SAINT-AVERTIN","0247277117","ambacia@arcantel.fr","www.arcantel.fr","-","100",38,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","2 étoiles","-","-","LE RELAIS CHENONCEAUX","10 RUE DU DOCTEUR BRETONNEAU",37150,"CHENONCEAUX","0247239811","info@chenonceaux.com","http://www.chenonceaux.com","-","43",19,,,,"",TRUE,FALSE,
"20/07/2012","20/07/2012","HÔTEL","4 étoiles","-","-","LE DOMAINE DES THOMEAUX","12 RUE DES THOMEAUX",37530,"MOSNES","0247304014","gabriel.lombardini@groupe-villemain.eu","http://www.domainedesthomeaux.fr     ","-","61",29,,,,"",FALSE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","CHÂTEAU DE VALLAGON","62 Route de Vallagon",41400,"BOURRÉ","0254321582","info@chateaudevallagon.com","http://www.chateaudevallagon.com","-","32",12,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","P'TIT DEJ HOTEL LES ARCHERS","rond-point de bel air",85500,"CHAMBRETAUD","0251675050","lesarchers@arcantel.fr","-","-","88",44,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","INTER-HOTEL LE SAINT-GEORGES","rond-point de l’Europe",21700,"NUITS-SAINT-GEORGES","0380620062","lesaintgeorges@arcantel.fr","http://www.le-saint-georges.fr","-","80",48,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","4 étoiles","-","-","CHÂTEAU DE MERCUÈS","ROUTE DU CHâTEAU",46090,"MERCUÈS","0565200001","direction-mercues@orange.fr","http://www.chateaudemercues.com","-","60",30,,,,"",FALSE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","AUBERGE DE LA COURONNE","Route Départementale 104",7230,"LABLACHÈRE","0475369677","aubergedelacouronne@wanadoo.fr","-","-","200",16,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL LES JARDINS DU FOREZ","37 route de Roanne",42210,"MONTROND-LES-BAINS","0477544228","jardinsduforez@orange.fr","http://wwwjardinsduforez.fr","-","43",18,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","L'ESCALE DE DIE","Avenue de la Clairette",26150,"DIE","0475220095","hotel.lescale-de-die@orange.fr","http://www.lescale-de-die.fr","-","20",9,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","AUBERGE DU POÈTE","4 rue pasteur",41800,"COUTURE-SUR-LOIR","0254725596","aubergedupoete@orange.fr","-","-","16",7,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL KORNER OCÉAN","85 avenue Georges Pompidou",40130,"CAPBRETON","0558721022","hotel-capbreton@wanadoo.fr","http://www.hotel-capbreton.com","-","52",25,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL CAMPANILE GRENOBLE SUD - SEYSSINS","4 rue jean moulin",38180,"SEYSSINS","0476490041","grenoble.seyssins@campanile.fr","http://www.campanile-grenoble-sud-seyssins.fr/fr/index.aspx","-","100",45,,,,"",TRUE,TRUE,"CAMPANILE"
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL GAMBETTA","59 boulevard Gambetta",38000,"GRENOBLE","0476872225","contact@legambetta.fr","http://www.legambetta.fr","-","81",45,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","4 étoiles","-","-","HÔTEL LES DRYADES ","28 Rue du Golf",36160,"POULIGNY-NOTRE-DAME","0254066060","lesdryades@balboahotels.com","www.les-dryades.fr","-","170",85,,,,"",FALSE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL KER ANNICK","3 RUE ALPHONSE THéBAULT",35400,"SAINT-MALO","0299563144","hotel.kerannick@wanadoo.fr","http://hotel-kerannick.com","-","24",11,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","LE CLOS DE PRADINES","PLACE DU PIGEONNIER",30700,"SAINT-QUENTIN-LA-POTERIE","0466200489","contact@clos-de-pradines.com","http://www.clos-de-pradines.com","-","44",20,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","ETAP HOTEL CANNES MOUGINS","245 chemin du Belvédère",6250,"MOUGINS","0892683134","h2601-re@accor.com","http://etaphotel.com","-","182",64,,,,"",TRUE,TRUE,"ETAP"
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","L'HACIENDA","1 CHEMIN DU MAS DE BRIGNON",30320,"MARGUERITTES","0466750225","contact@hotel-hacienda-nimes.fr","www.hotel-hacienda-nimes.fr","-","25",10,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","AUBERGE DU PERAS","route de nîmes, La bastide",30270,"SAINT-JEAN-DU-GARD","0466853594","aubergeduperas@free.fr","aubergeduperas.com","-","26",10,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","GRAND HÔTEL DE LA PLAGE","195 avenue de Pontaillac",17200,"ROYAN","0546025572","cerise.royan@exhore.fr","http://www.cerise-hotels-resorts.com/fr/royan-grand-hotel-de-la-plage-presentation.html","-","85",40,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DE FRANCE","56 rue frédéric mestreau",17100,"SAINTES","0546930116","hotel-de-france.sarl@akeonet.com","http://www.hotel-restaurant-17.fr","-","49",22,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL BELLEVUE","1 rue du 19 mars 1962",15300,"LAVEISSIÈRE","0471200122","montagne-bellevue@orange.fr","http://www.montagnebellevue.com","-","38",16,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","KYRIAD PRESTIGE AIX-EN-PROVENCE","42 route de galice",13080,"AIX-EN-PROVENCE","0442950441","manager.aixenprovence@kyriadprestige.fr","http://kyriadprestige.fr","-","340",83,,,,"",TRUE,TRUE,"KYRIAD"
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL LES COMTES DE CHAMPAGNE","54-56 rue de la Monnaie",10000,"TROYES","0325731170","reservation@comtesdechampagne.fr","http://www.comtesdechampagne.com","-","98",39,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL DE FRANCE","5 Cours du Docteur Joseph RAMBAUD",9100,"PAMIERS","0561602088","contact@hotel-de-france-pamiers.com","http://www.hotel-de-france-pamiers.com","-","280",31,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","LA CAPITAINERIE","1 square du Général de Gaulle",45110,"CHÂTEAUNEUF-SUR-LOIRE","0631270229","hotel.lacapitainerie@gmail.com","hotel.lacapitainerie.eu","-","14",7,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","AUBERGE DES CÉVENNES","10 place de la république",7320,"SAINT-AGRÈVE","0475301022","rochedy07@orange.fr","http://www.pays-saintagreve.fr/spip.php?page=details&id_objet=450&id_rubrique=80","-","16",6,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL LA CHÂTAIGNERAIE","domaine de soyons, 670 ROUTE DE NîME, route nationale 86",7130,"SOYONS","0475608355","info@ledomainedesoyons.fr","http://www.ledomainedesoyons.com/","-","48",16,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","4 étoiles","-","-","HÔTEL LA MUSARDIÈRE","LE DOMAINE DE SOYONS, 670 route de nîmes, route nationale 86",7130,"SOYONS","0475608355","isasavin@wanadoo.fr","http://ledomainedesoyons.fr","-","28",12,,,,"",FALSE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","ETAP HOTEL MENTON","57 Avenue porte de France",6500,"MENTON","0892680758","h2610@accor.com","http://www.etaphotel.com/fr/hotel-2610-etap-hotel-menton/index.shtml","-","189",64,,,,"",TRUE,TRUE,"ETAP"
"19/07/2012","19/07/2012","HÔTEL","4 étoiles","-","-","NOVOTEL CRÉTEIL LE LAC","Rue jean Gabin, route nationale 186",94000,"CRÉTEIL","0156725672","H0382-GM@accor.com","http://www.novotel.com/fr/hotel-0382-novotel-creteil-le-lac/index.shtml","-","390",110,,,,"",FALSE,TRUE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DES BOIS","36 route de hatten",67470,"SELTZ","0388055610","hoteldesbois@cegetel.net","http://www.hotel-des-bois.fr","-","41",20,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","COMFORT HOTEL BOBIGNY","60-68 AVENUE HENRI BARBUSSE",93000,"BOBIGNY","0141836230","direction@comfortbobigny.fr","http://www.comforthotelbobigny.com","-","215",110,,,,"",TRUE,TRUE,"COMFORT"
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL COUVENT DU FRANCISCAIN ","18 RUE DU FAUBOURG DE PIERRE",67000,"STRASBOURG","0388329393","info@hotel-franciscain.com","http://www.hotel-franciscain.com","-","84",40,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL PRINTANIA","48 AVENUE éDOUARD VAILLANT",92100,"BOULOGNE-BILLANCOURT","0146200077","hotel-printania@orange.fr","www.hotel-printania92.fr","-","58",29,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","L’HÔTEL CAMPANILE ÉPINAY-SUR-ORGE","RUE DU GRAND VAUX",91360,"ÉPINAY-SUR-ORGE","0164486020","epinaysurorge@campanile.fr","http://www.campanile-epinay-sur-orge.fr/fr/index.aspx","-","139",58,,,,"",TRUE,TRUE,"CAMPANILE"
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL L'OASIS","2 rue Daniel Ouvrard",86170,"NEUVILLE-DE-POITOU","0549545006","oasis-hotel@wanadoo.fr","www.hotel-restaurant-loasis.com","-","30",12,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DE CHABRIÈRES","7 BOULEVARD GAMBETTA",84500,"BOLLÈNE","0490400808","abdmbollene@gmail.com","www.hoteldechabriere.com","-","23",10,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","4 étoiles","-","-","LE PRÉ DE LA MER","route des salins",83990,"SAINT-TROPEZ","0494971223","contact@lepredelamer.fr","http://www.lepredelamer.fr","-","28",14,,,,"",FALSE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL BELLE VUE","CHEMIN DU FOUR DES MAURES, SAINT-CLAIR",83980,"LE LAVANDOU","0494004500","belle-vue@wanadoo.fr","www.bellevue.fr","-","36",19,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL DE L'ESTÉREL","CAP ESTéREL, AGAY",83700,"SAINT-RAPHAËL","0494825100","mpuissant@fr.groupepvcp.com","http://www.pierreetvacances.com","-","133",64,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","1 étoile","-","-","F1 STRASBOURG SUD ILLKIRCH","4 Route de Lyon",67118,"GEISPOLSHEIM","0891705402","H2314-RE@accor.com","-","-","207",69,,,,"",TRUE,TRUE,"F1"
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DU PARC","7 boulevard Pasteur",83400,"HYÈRES","0494650665","contact@parc.fr","http://wwwparc.fr","-","88",37,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL IBIS BUDGET VÉLIZY","1 Rue du Patit Clamart",78140,"VÉLIZY-VILLACOUBLAY","0892683067","H5093-RE@accor.com","http://www.etaphotel.com/fr/hotel-5093-ibis-budget-velizy-ex-etap-hotel/index.shtml","-","385",123,,,,"",TRUE,TRUE,"IBIS"
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL BORONALI","65 rue de Clignancourt",75018,"PARIS","0146064152","taharseddik@live.fr","http://www.hotel-boronali.com","-","71",36,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL LONDRES ET NEW YORK","15 place du havre ",75008,"PARIS","0143873510","e.barbat@hotel-lny.com","http://www.hotel-londresnewyork.com","-","155",67,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","LE RELAIS DE GASCOGNE","5 avenue de la marne",32000,"AUCH","0562052681","lerelaisdegascogne@orange.fr","lerelaisdegascogne.com","-","41",22,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL DE SEINE ","52 RUE DE SEINE",75006,"PARIS","0146342280","hotel-de-seine@wanadoo.fr","www.hoteldeseine.com","-","68",30,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL DES MARRONNIERS","21 RUE JACOB",75006,"PARIS","0143253060","hotel-des-marronniers@wanadoo.fr","http://hoteldesmarronniers.com","-","73",36,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","1 étoile","-","-","HOTEL F1 ANNECY","IMPASSE DES MARAIS",74370,"ARGONAY","0891705163","h2281-re@accor.com","http://www.hotelf1.com","-","230",80,,,,"",TRUE,TRUE,"F1"
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","LE RELAIS DU MONT-BLANC","19 ROUTE DE BELLEGARDE",74300,"MAGLAND","0450210085","lerelaisdumontblanc@orange.fr","www.lerelaisdumontblanc.com","-","33",16,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","FERME DU LAC","550 AVENUE LOUIS COPPEL",74300,"THYEZ","0450189400","alexandre.dancet@fermedulac.com","http://www.fermedulac.com","-","54",20,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL LES MÉLÈZES","RUE DU TIGNY",73450,"VALLOIRE","0479590344","info@hotel-les-melezes.com","http://www.hotel-les-melezes.com","-","45",16,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HOSTELLERIE À LA VILLE DE LYON","1 Rue Raymond poincaré",68250,"ROUFFACH","0389496551","reservation@alavilledelyon.eu","http://www.alavilledelyon.eu/hostellerie-ville-de-lyon/","-","108",48,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL ARGOS","2 rue du commerce",67550,"VENDENHEIM","0388818636","hotel.argos@gmail.com","www.hotel-argos-strasbourg.com","-","180",50,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","GRAND HÔTEL THERMAL","THERMES DE LA PRESTE LES BAINS",66230,"PRATS-DE-MOLLO-LA-PRESTE","0468875500","laprestelesbains@chainethermale.fr","www.chainethermale.fr      www.laprestelesbains.com","-","105",50,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","BÉARN BIGORRE","65 route de lourdes",65380,"LAMARQUE-PONTACQ","0559537700","deschamps.laure@wanadoo.fr","http://hotelbearnbigorre.fr","-","135",16,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","1 étoile","-","-","HÔTEL PREMIÈRE CLASSE LOURDES","45 AVENUE ALEXANDRE MARQUI",65100,"LOURDES","0562949128","lourdes@premiereclasse.fr","http://www.premiere-classe-lourdes.fr/fr/index.aspx","-","192",68,,,,"",TRUE,TRUE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL LA BOULE DE NEIGE","lieu-dit ",64440,"GOURETTE","0559051005","bouledeneige@wanadoo.fr","www.hotel-bouledeneige.com","-","60",22,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL ROQUES","30 avenue de verdun",30133,"LES ANGLES","0490254102","reservation@hotel-roques.com","http://www.hotel-roques.com","-","35",16,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL ASTROLABE","14 place léon mendiondou",64400,"OLORON-SAINTE-MARIE","0559341735","contact@hotel-astrolabe.com","http://www.hotel-astrolabe.com/","-","16",8,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DU MIDI","11 PLACE DU FOIRAIL",64120,"SAINT-PALAIS","0559657064","hotmidi@sfr.fr","hotel-restaurant-dumidi.fr","-","30",13,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL CENTRAL","15 rue Léon Daran",64000,"PAU","0559277275","contact@hotelcentralpau.com","http://www.hotelcentralpau.com","-","51",23,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","CAMPANILE PONT-À-MOUSSON","Lieu-dit du Grand Pré, Zone d'activité DE LESMENILS",54700,"PONT-À-MOUSSON","0383810042","manager.pontamousson@campanile.fr","http://www.campanile-pont-a-mousson.fr/fr/index.aspx","-","96",48,,,,"",TRUE,TRUE,"CAMPANILE"
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL DE LA POSTE","1 rue Sainte-Croix",51300,"VITRY-LE-FRANÇOIS","0326740265","hoteldelaposte.vitry@wanadoo.fr","www.hotellaposte.com","-","59",27,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DU PARC","92 rue de la Garenne",44700,"ORVAULT","0240630479","parc.hotel@wanadoo.fr","http://www.hotel-du-parc-nantes.com","-","62",30,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","LE BARRIOL","3 place du Marché",43260,"SAINT-JULIEN-CHAPTEUIL","0471087017","contact@lebarriol.fr","http://www.lebarriol.com/","-","27",11,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL DE LA BAIE","46 boulevard DE LA PLAGE ",29160,"CROZON","0298270751","hotel.delabaie@orange.fr","http://www.hoteldelabaie-crozon-morgat.com/","-","50",25,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","HÔTEL RESTAURANT GRANGIER","le bourg",46200,"SAINT-SOZY","0565322014","info@hotel-grangier.com","http://www.hotel-grangier.com","-","-",12,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","ESCALANDES","35 rue du commerce",40260,"LESPERON","0558896145","hotel.escalandes@orange.fr","www.hotel6escalandes.com","-","25",10,,,,"",TRUE,FALSE,
"19/07/2012","19/07/2012","HÔTEL","3 étoiles","-","-","HÔTEL CAMPANILE GRENOBLE NORD - MOIRANS","CENTR'ALP - ENTRéE OUEST, 187 rue des étangs",38430,"MOIRANS","0476356000","manager.grenoble.moirans@campanile.fr","http://www.campanile-grenoble.fr/fr/index.aspx","-","99",47,,,,"",TRUE,TRUE,"CAMPANILE"
"19/07/2012","19/07/2012","HÔTEL","2 étoiles","-","-","L'AUBERGE BASQUE","Cami Nau",65190,"OZON","0562357166","auberge.basque@wanadoo.fr","http://aubergebasque65.com","-","16",7,,,,"",TRUE,FALSE,
